  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:49,857 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:50,793 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: done: true
exit_result {
}
file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}
local_info {
}

2021-11-20 12:35:52,115 INFO    MainThread:3132 [wandb_run.py:_append_history():2011] rendering history
2021-11-20 12:35:52,115 INFO    MainThread:3132 [wandb_run.py:_append_summary():1966] rendering summary
2021-11-20 12:35:52,115 INFO    MainThread:3132 [wandb_run.py:_append_files():2061] logging synced files
